member_supplier_name,membership_number,catalogue_name,brand_name,label_name,appa_product_code,product_code,product_name,product_code_group,categorisation,category_ /_sub category,Memento Category,additional_keywords,product_tags,discontinued_stock,product_description,description_additional,product_features,product_materials,product_item_size,product_packaging_inner,product_image_file_name,alternate_views_image_file_names,group_image_file_name,colours_available_appa,colours_available_supplier,colour_image_file_names,colour_product_codes,product_sizes,size_images,size_product_code,decoration_options_available,decoration_areas,indent_only,branded,custom_field_1,custom_field_2,custom_field_3,price_decoration_description,decoration position ,decoration color,decoration_type,price_product_code,price_notes,MOQ,IOQ,qty_1,sell_1,qty_2,sell_2,qty_3,sell_3,qty_4,sell_4,qty_5,sell_5,qty_6,sell_6,qty_7,sell_7,qty_8,sell_8,additional_charges_name1,additional_charge_value1,Set-up Charge,additional_charges_notes1,additional_charges_name2,additional_charge_value2,additional_charges_notes2,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,carton_notes,freight_description,product_URL
71,,,,,,80MWL001,Thrifty,,,,Umbrellas | Compact Umbrella,,,,"Our budget folding umbrella, priced to please.  Our budget folding umbrella, priced to please.   ",,,3-section steel shaft|steel ribs|black plastic handle.,Ribs: 8  Diameter: 100cm  Rib Length: 53cm.,,WL001_Black.jpg,wl001Black.jpg|wl001_Navyjpg|wl001pat.jpg|wl001r.jpg,wl001Black.jpg|wl001Navy.jpg|wl001pat.jpg|wl001r.jpg,,Black|Navy|Royal|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,17.39,100,16.5,250,15.32,500,13.83,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
73,,,,,,80MWL0015,Double Dri,,,,Umbrellas | Compact Umbrella,,,,Upgrade to an auto opening folding umbrella.  ,,,2-section steel shaft|steel ribs|black rubberised handle.,Ribs: 8  Diameter: 92cm  Rib Length: 51cm,,WL0015_Black.jpg,wl0015_Navyjpg|wl0015pat.jpg|wl0015r.jpg,wl0015Navy.jpg|wl0015pat.jpg|wl0015r.jpg,,Black|Navy|Red|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,15.74,100,14.92,250,13.71,500,12.26,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
74,,,,,,80MWL0015,Double Dri,,,,Umbrellas | Compact Umbrella,,,,Upgrade to an auto opening folding umbrella.  ,,,2-section steel shaft|steel ribs|black rubberised handle.,Ribs: 8  Diameter: 92cm  Rib Length: 51cm,,WL0015_Black.jpg,wl0015_Navyjpg|wl0015pat.jpg|wl0015r.jpg,wl0015Navy.jpg|wl0015pat.jpg|wl0015r.jpg,,Black|Navy|Red|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,17.21,100,16.33,250,15.08,500,13.53,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
75,,,,,,80MWL0015,Double Dri,,,,Umbrellas | Compact Umbrella,,,,Upgrade to an auto opening folding umbrella.  ,,,2-section steel shaft|steel ribs|black rubberised handle.,Ribs: 8  Diameter: 92cm  Rib Length: 51cm,,WL0015_Black.jpg,wl0015_Navyjpg|wl0015pat.jpg|wl0015r.jpg,wl0015Navy.jpg|wl0015pat.jpg|wl0015r.jpg,,Black|Navy|Red|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,18.17,100,16.69,250,15.97,500,14.35,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
76,,,,,,80MWL0015,Double Dri,,,,Umbrellas | Compact Umbrella,,,,Upgrade to an auto opening folding umbrella.  ,,,2-section steel shaft|steel ribs|black rubberised handle.,Ribs: 8  Diameter: 92cm  Rib Length: 51cm,,WL0015_Black.jpg,wl0015_Navyjpg|wl0015pat.jpg|wl0015r.jpg,wl0015Navy.jpg|wl0015pat.jpg|wl0015r.jpg,,Black|Navy|Red|Patterned,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,19.12,100,17.58,250,15.62,500,14.1,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
78,,,,,,80MWL0025V,Ascot,,,,Umbrellas | Compact Umbrella,,,,An umbrella for the handbag.  In bright colours with matching colour handle. Great for the races or promoting your brand.  Vented to withstand those gusty winds.  ,,,3-section steel shaft|steel ribs|matching coloured foam handle.,Ribs: 8  Diameter: 97cm  Rib Length: 53cm,,WL0025V_Black.jpg,WL0025V-Black.jpg|wl0025v_GreenBlack.jpg|WL0025V-_Navyjpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vRoyal-Black.jpg|WL0025V-_Silver.jpg|wl0025vy-Black.jpg,WL0025V-Black.jpg|wl0025vg-Black.jpg|WL0025V-Navy.jpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vry-Black.jpg|WL0025V-Silver.jpg|wl0025vy-Black.jpg,,Black|Navy|Red|Silver|Black/Green Top|Black/Yellow Top|Black/Royal Top|Black/Pink Top,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,18.77,100,17.18,250,15.18,500,14.65,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
79,,,,,,80MWL0025V,Ascot,,,,Umbrellas | Compact Umbrella,,,,An umbrella for the handbag.  In bright colours with matching colour handle. Great for the races or promoting your brand.  Vented to withstand those gusty winds.  ,,,3-section steel shaft|steel ribs|matching coloured foam handle.,Ribs: 8  Diameter: 97cm  Rib Length: 53cm,,WL0025V_Black.jpg,WL0025V-Black.jpg|wl0025v_GreenBlack.jpg|WL0025V-_Navyjpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vRoyal-Black.jpg|WL0025V-_Silver.jpg|wl0025vy-Black.jpg,WL0025V-Black.jpg|wl0025vg-Black.jpg|WL0025V-Navy.jpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vry-Black.jpg|WL0025V-Silver.jpg|wl0025vy-Black.jpg,,Black|Navy|Red|Silver|Black/Green Top|Black/Yellow Top|Black/Royal Top|Black/Pink Top,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,20.24,100,18.55,250,16.45,500,14.79,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
80,,,,,,80MWL0025V,Ascot,,,,Umbrellas | Compact Umbrella,,,,An umbrella for the handbag.  In bright colours with matching colour handle. Great for the races or promoting your brand.  Vented to withstand those gusty winds.  ,,,3-section steel shaft|steel ribs|matching coloured foam handle.,Ribs: 8  Diameter: 97cm  Rib Length: 53cm,,WL0025V_Black.jpg,WL0025V-Black.jpg|wl0025v_GreenBlack.jpg|WL0025V-_Navyjpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vRoyal-Black.jpg|WL0025V-_Silver.jpg|wl0025vy-Black.jpg,WL0025V-Black.jpg|wl0025vg-Black.jpg|WL0025V-Navy.jpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vry-Black.jpg|WL0025V-Silver.jpg|wl0025vy-Black.jpg,,Black|Navy|Red|Silver|Black/Green Top|Black/Yellow Top|Black/Royal Top|Black/Pink Top,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,21.19,100,19.44,250,17.27,500,15.56,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
81,,,,,,80MWL0025V,Ascot,,,,Umbrellas | Compact Umbrella,,,,An umbrella for the handbag.  In bright colours with matching colour handle. Great for the races or promoting your brand.  Vented to withstand those gusty winds.  ,,,3-section steel shaft|steel ribs|matching coloured foam handle.,Ribs: 8  Diameter: 97cm  Rib Length: 53cm,,WL0025V_Black.jpg,WL0025V-Black.jpg|wl0025v_GreenBlack.jpg|WL0025V-_Navyjpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vRoyal-Black.jpg|WL0025V-_Silver.jpg|wl0025vy-Black.jpg,WL0025V-Black.jpg|wl0025vg-Black.jpg|WL0025V-Navy.jpg|wl0025vp-Black.jpg|WL0025v-r.jpg|wl0025vry-Black.jpg|WL0025V-Silver.jpg|wl0025vy-Black.jpg,,Black|Navy|Red|Silver|Black/Green Top|Black/Yellow Top|Black/Royal Top|Black/Pink Top,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,22.14,100,20.32,250,18.09,500,16.32,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
83,,,,,,80MWL002V,Wind Dri,,,,Umbrellas | Compact Umbrella,,,,Manual open and vented folding umbrella. Ideal in windy conditions. In a great range of colours,,,3-section steel shaft|steel ribs|black plastic handle.,,,WL002V_Black.jpg,,,,Black White. ch|Navy White. Ch|bottle|Red|Royal,,,,,,Screen Print|Digital Print|Sublimation,200mm wide x 100mm high approx,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,18.34,100,16.69,250,15.97,500,14.43,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
84,,,,,,80MWL002V,Wind Dri,,,,Umbrellas | Compact Umbrella,,,,Manual open and vented folding umbrella. Ideal in windy conditions. In a great range of colours,,,3-section steel shaft|steel ribs|black plastic handle.,,,WL002V_Black.jpg,,,,Black White. ch|Navy White. Ch|bottle|Red|Royal,,,,,,Screen Print|Digital Print|Sublimation,200mm wide x 100mm high approx,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,19.81,100,18.06,250,16.07,500,14.58,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
85,,,,,,80MWL002V,Wind Dri,,,,Umbrellas | Compact Umbrella,,,,Manual open and vented folding umbrella. Ideal in windy conditions. In a great range of colours,,,3-section steel shaft|steel ribs|black plastic handle.,,,WL002V_Black.jpg,,,,Black White. ch|Navy White. Ch|bottle|Red|Royal,,,,,,Screen Print|Digital Print|Sublimation,200mm wide x 100mm high approx,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,20.76,100,18.95,250,16.9,500,15.35,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
86,,,,,,80MWL002V,Wind Dri,,,,Umbrellas | Compact Umbrella,,,,Manual open and vented folding umbrella. Ideal in windy conditions. In a great range of colours,,,3-section steel shaft|steel ribs|black plastic handle.,,,WL002V_Black.jpg,,,,Black White. ch|Navy White. Ch|bottle|Red|Royal,,,,,,Screen Print|Digital Print|Sublimation,200mm wide x 100mm high approx,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,21.71,100,19.84,250,17.72,500,16.11,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
88,,,,,,80MWL003,Trifold,,,,Umbrellas | Compact Umbrella,,,,Colour co-ordinated for the fashion-conscious.  A colour co-ordinated cover and handle makes this folding umbrella stand out from the rest.  ,,,3-section steel shaft|steel ribs with fibreglass tips|matching coloured rubberised handle.,Ribs: 8  Diameter: 99cm  Rib Length: 54cm,,WL003_Black.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,,Black|Apple|Navy|Sky|Pink|Patterned|Tartan|Vintage Red|Vintage Blue,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,19.64,100,17.98,250,15.92,500,14.24,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
89,,,,,,80MWL003,Trifold,,,,Umbrellas | Compact Umbrella,,,,Colour co-ordinated for the fashion-conscious.  A colour co-ordinated cover and handle makes this folding umbrella stand out from the rest.  ,,,3-section steel shaft|steel ribs with fibreglass tips|matching coloured rubberised handle.,Ribs: 8  Diameter: 99cm  Rib Length: 54cm,,WL003_Black.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,,Black|Apple|Navy|Sky|Pink|Patterned|Tartan|Vintage Red|Vintage Blue,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,21.11,100,19.35,250,17.19,500,15.42,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
90,,,,,,80MWL003,Trifold,,,,Umbrellas | Compact Umbrella,,,,Colour co-ordinated for the fashion-conscious.  A colour co-ordinated cover and handle makes this folding umbrella stand out from the rest.  ,,,3-section steel shaft|steel ribs with fibreglass tips|matching coloured rubberised handle.,Ribs: 8  Diameter: 99cm  Rib Length: 54cm,,WL003_Black.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,,Black|Apple|Navy|Sky|Pink|Patterned|Tartan|Vintage Red|Vintage Blue,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,22.06,100,20.24,250,18.02,500,16.18,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
91,,,,,,80MWL003,Trifold,,,,Umbrellas | Compact Umbrella,,,,Colour co-ordinated for the fashion-conscious.  A colour co-ordinated cover and handle makes this folding umbrella stand out from the rest.  ,,,3-section steel shaft|steel ribs with fibreglass tips|matching coloured rubberised handle.,Ribs: 8  Diameter: 99cm  Rib Length: 54cm,,WL003_Black.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,wl003apple.jpg|wl003Black.jpg|wl003ch.jpg|wl003p.jpg|wl003pat.jpg|wl003sb.jpg|wl003tar.jpg|WL003-v-blue.jpg|WL003-v-red.jpg,,Black|Apple|Navy|Sky|Pink|Patterned|Tartan|Vintage Red|Vintage Blue,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,23.01,100,21.13,250,18.84,500,16.94,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
93,,,,,,80MWL0041,Delta,,,,Umbrellas | Compact Umbrella,,,,"Indestructable NEW folding umbrella frame design.  This is the strongest, most robust folding umbrella we have seen!  The latest in design technologies and materials.  ",,,3-section steel shaft|wind resistant resin ribs|black rubberised handle.,Ribs: 8  Diameter: 90cm  Rib Length: 54cm,,WL0041_Black.jpg,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,,Black|Navy|Charcoal|White.|Fuschia|Orange|Purple|Teal|Black with Fuschia Trim|Black with Purple Trim|Black with Orange Trim,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",200mm wide x 100mm high approximate.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,19.64,100,17.98,250,15.85,500,14.24,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
94,,,,,,80MWL0041,Delta,,,,Umbrellas | Compact Umbrella,,,,"Indestructable NEW folding umbrella frame design.  This is the strongest, most robust folding umbrella we have seen!  The latest in design technologies and materials.  ",,,3-section steel shaft|wind resistant resin ribs|black rubberised handle.,Ribs: 8  Diameter: 90cm  Rib Length: 54cm,,WL0041_Black.jpg,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,,Black|Navy|Charcoal|White.|Fuschia|Orange|Purple|Teal|Black with Fuschia Trim|Black with Purple Trim|Black with Orange Trim,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",200mm wide x 100mm high approximate.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,21.11,100,19.35,250,17.12,500,15.42,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
95,,,,,,80MWL0041,Delta,,,,Umbrellas | Compact Umbrella,,,,"Indestructable NEW folding umbrella frame design.  This is the strongest, most robust folding umbrella we have seen!  The latest in design technologies and materials.  ",,,3-section steel shaft|wind resistant resin ribs|black rubberised handle.,Ribs: 8  Diameter: 90cm  Rib Length: 54cm,,WL0041_Black.jpg,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,,Black|Navy|Charcoal|White.|Fuschia|Orange|Purple|Teal|Black with Fuschia Trim|Black with Purple Trim|Black with Orange Trim,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",200mm wide x 100mm high approximate.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,22.06,100,20.24,250,17.94,500,16.18,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
96,,,,,,80MWL0041,Delta,,,,Umbrellas | Compact Umbrella,,,,"Indestructable NEW folding umbrella frame design.  This is the strongest, most robust folding umbrella we have seen!  The latest in design technologies and materials.  ",,,3-section steel shaft|wind resistant resin ribs|black rubberised handle.,Ribs: 8  Diameter: 90cm  Rib Length: 54cm,,WL0041_Black.jpg,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,WL0041_Delta_White._open1.jpg|WL0041_Delta_Teal_open1.jpg|WL0041_Delta_Purple_open1.jpg|WL0041_Delta_Orange_open1.jpg|WL0041_Delta_Navy_open1.jpg|WL0041_Delta_Fuschia_open1.jpg|WL0041_Delta_Charcoal_open1.jpg|WL0041_Delta_Blk-Purple_open2.jpg|WL0041_Delta_,,Black|Navy|Charcoal|White.|Fuschia|Orange|Purple|Teal|Black with Fuschia Trim|Black with Purple Trim|Black with Orange Trim,,,,,,"Screen Print|Digital Print|Sublimation Print (Aust.only),",200mm wide x 100mm high approximate.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,23.01,100,21.13,250,18.76,500,16.94,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
