member_supplier_name,membership_number,catalogue_name,brand_name,label_name,appa_product_code,product_code,product_name,product_code_group,categorisation,category_ /_sub category,Memento Category,additional_keywords,product_tags,discontinued_stock,product_description,description_additional,product_features,product_materials,product_item_size,product_packaging_inner,product_image_file_name,alternate_views_image_file_names,group_image_file_name,colours_available_appa,colours_available_supplier,colour_image_file_names,colour_product_codes,product_sizes,size_images,size_product_code,decoration_options_available,decoration_areas,indent_only,branded,custom_field_1,custom_field_2,custom_field_3,price_decoration_description,decoration position ,decoration color,decoration_type,price_product_code,price_notes,MOQ,IOQ,qty_1, Sell Price ,qty_2, sell 2 ,qty_3,sell_3,qty_4,sell_4,qty_5,sell_5,qty_6,sell_6,qty_7,sell_7,qty_8,sell_8,additional_charges_name1,additional_charge_value1,Set-up Charge,additional_charges_notes1,additional_charges_name2,additional_charge_value2,additional_charges_notes2,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,carton_notes,freight_description,product_URL,
,,,,,196,103M105261,Avenger Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a white barrel, a frosted translucent soft touch rubber lacquered grip and shiny chrome trim. It can be branded in stunning full colour on both sides of the barrel. Avenger has a black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Blue ink is available for an additional charge.",,,,Dia 14mm x L 135mm x 17.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105261-0.jpg,105261-1.jpg|105261-1.jpg|105261-2.jpg|105261-3.jpg|105261-4.jpg|105261-5.jpg|105261-6.jpg|105261-7.jpg|105261-8.jpg|105261-9.jpg,,white|yellow|orange|red|green|Blue|purple|Black,white|yellow|orange|red|green|Blue|purple|Black,105261-1.jpg|105261-1.jpg|105261-2.jpg|105261-3.jpg|105261-4.jpg|105261-5.jpg|105261-6.jpg|105261-7.jpg|105261-8.jpg|105261-9.jpg,,,,,Pad Print|Pad Print|Direct Digital|Direct Digital,Pad Print Positions D &amp E - 40mm x 9mm.|Pad Print Position K - 45mm x 5mm.|Direct Digital Positions D &amp E - 50mm x 9mm (Rhombus) or 45mm x 9mm. |Direct Digital Position K - 50mm x 7mm.,,,,,,,2 Position,Full Colour,Digital Print,,,250,,250,1.35,500,1.33,1000,1.31,2500,1.21,5000,1.11,,,,,,,Printing Per Col/Pos,0.2,100,Direct Digital Per Position,0.2,,22,31,53,14,1000,0.0361,,,http://www.trendscollection.co.nz/item/105261,,
,,,,,197,103M105264,Nova Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic Silver barrel, a frosted translucent soft touch rubber lacquered grip and Shiny Chrome accents. It has a Black ink TRENDS Large Volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Blue ink is available for an additional charge.
",,,,Dia 11mm x L 137.5mm x 14.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105264-0.jpg,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,white|yellow|orange|red|green|Blue|purple|Black|silver,white|yellow|orange|red|green|Blue|purple|Black|silver,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,,,,Pad Print|Direct Digital,Pad Print Positions D &amp E - 50mm x 6mm.|Direct Digital Positions D &amp E - 35mm x 6mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,250,,250,0.8,500,0.78,1000,0.76,2500,0.69,5000,0.68,,,,,,,Printing Per Col/Pos,0.06,50,,,,24,30,39,9.5,1000,0.0281,,,http://www.trendscollection.co.nz/item/105264,,
,,,,,197,103M105264,Nova Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic Silver barrel, a frosted translucent soft touch rubber lacquered grip and Shiny Chrome accents. It has a Black ink TRENDS Large Volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Blue ink is available for an additional charge.
",,,,Dia 11mm x L 137.5mm x 14.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105264-0.jpg,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,white|yellow|orange|red|green|Blue|purple|Black|silver,white|yellow|orange|red|green|Blue|purple|Black|silver,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,,,,Pad Print|Direct Digital,Pad Print Positions D &amp E - 50mm x 6mm.|Direct Digital Positions D &amp E - 35mm x 6mm.,,,,,,,2 Position,1 Colour,Pad Print,,,250,,250,0.9,500,0.88,1000,0.87,2500,0.79,5000,0.77,,,,,,,Printing Per Col/Pos,0.06,100,Full Colour Per Position,0.06,,24,30,39,9.5,1000,0.0281,,,http://www.trendscollection.co.nz/item/105264,,
,,,,,197,103M105264,Nova Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic Silver barrel, a frosted translucent soft touch rubber lacquered grip and Shiny Chrome accents. It has a Black ink TRENDS Large Volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Blue ink is available for an additional charge.
",,,,Dia 11mm x L 137.5mm x 14.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105264-0.jpg,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,white|yellow|orange|red|green|Blue|purple|Black|silver,white|yellow|orange|red|green|Blue|purple|Black|silver,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,,,,Pad Print|Direct Digital,Pad Print Positions D &amp E - 50mm x 6mm.|Direct Digital Positions D &amp E - 35mm x 6mm.,,,,,,,1 Position,Full Colour,Digital Print,,,250,,250,1.04,500,1.02,1000,1,2500,0.92,5000,0.84,,,,,,,Digital Print,0.2,50,Full Colour Per Position,,,24,30,39,9.5,1000,0.0281,,,http://www.trendscollection.co.nz/item/105264,,
,,,,,197,103M105264,Nova Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic Silver barrel, a frosted translucent soft touch rubber lacquered grip and Shiny Chrome accents. It has a Black ink TRENDS Large Volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. Blue ink is available for an additional charge.
",,,,Dia 11mm x L 137.5mm x 14.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105264-0.jpg,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,white|yellow|orange|red|green|Blue|purple|Black|silver,white|yellow|orange|red|green|Blue|purple|Black|silver,105264-1.jpg|105264-1.jpg|105264-2.jpg|105264-3.jpg|105264-4.jpg|105264-5.jpg|105264-6.jpg|105264-7.jpg|105264-8.jpg,,,,,Pad Print|Direct Digital,Pad Print Positions D &amp E - 50mm x 6mm.|Direct Digital Positions D &amp E - 35mm x 6mm.,,,,,,,2 Position,Full Colour,Digital Print,,,250,,250,1.38,500,1.37,1000,1.35,2500,1.24,5000,1.14,,,,,,,Digital Print,0.2,100,Full Colour Per Position,0.2,,24,30,39,9.5,1000,0.0281,,,http://www.trendscollection.co.nz/item/105264,,
,,,,,198,103M105279,B-52 Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic barrel, soft rubber accents in the grip zone and shiny chrome trim. It has a black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. B-52 can be presented in an optional velvet sleeve or a gift box.",,,,Dia 11mm x L 144.5mm x 15.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105279-0.jpg,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,silver|Blue|Black,silver|Blue|Black,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,,,,Pad Print|Screen Print|Direct Digital,Pad Print Positions D &amp E - 45mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,250,,250,1.16,500,1.12,1000,1.09,2500,0.98,5000,0.88,,,,,,,Printing Per Col/Pos,0.06,50,,,,23,31,48,19.5,1000,0.0342,,,http://www.trendscollection.co.nz/item/105279,,
,,,,,198,103M105279,B-52 Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic barrel, soft rubber accents in the grip zone and shiny chrome trim. It has a black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. B-52 can be presented in an optional velvet sleeve or a gift box.",,,,Dia 11mm x L 144.5mm x 15.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105279-0.jpg,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,silver|Blue|Black,silver|Blue|Black,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,,,,Pad Print|Screen Print|Direct Digital,Pad Print Positions D &amp E - 45mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,2 Position,1 Colour,Pad Print,,,250,,250,1.26,500,1.23,1000,1.19,2500,1.08,5000,0.97,,,,,,,Pad Print,0.06,100,Pad Print,0.06,,23,31,48,19.5,1000,0.0342,,,http://www.trendscollection.co.nz/item/105279,,
,,,,,198,103M105279,B-52 Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic barrel, soft rubber accents in the grip zone and shiny chrome trim. It has a black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. B-52 can be presented in an optional velvet sleeve or a gift box.",,,,Dia 11mm x L 144.5mm x 15.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105279-0.jpg,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,silver|Blue|Black,silver|Blue|Black,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,,,,Pad Print|Screen Print|Direct Digital,Pad Print Positions D &amp E - 45mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,1 Position,Full Colour,Digital Print,,,250,,250,1.4,500,1.37,1000,1.33,2500,1.21,5000,1.09,,,,,,,Printing Per Col/Pos,0.2,50,Full Colour Per Position,,,23,31,48,19.5,1000,0.0342,,,http://www.trendscollection.co.nz/item/105279,,
,,,,,198,103M105279,B-52 Pen,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a metallic barrel, soft rubber accents in the grip zone and shiny chrome trim. It has a black TRENDS large volume refill with 1800 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality. B-52 can be presented in an optional velvet sleeve or a gift box.",,,,Dia 11mm x L 144.5mm x 15.5mm (includes clip).,Loose packed or an optional presentation box or sleeve.,105279-0.jpg,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,silver|Blue|Black,silver|Blue|Black,105279-1.jpg|105279-1.jpg|105279-2.jpg|105279-3.jpg|105279-4.jpg,,,,,Pad Print|Screen Print|Direct Digital,Pad Print Positions D &amp E - 45mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,2 Position,Full Colour,Digital Print,,,250,,250,1.75,500,1.71,1000,1.68,2500,1.53,5000,1.39,,,,,,,Printing Per Col/Pos,0.2,100,Full Colour Per Position,0.2,,23,31,48,19.5,1000,0.0342,,,http://www.trendscollection.co.nz/item/105279,,
,,,,,199,103M105285,Triton Drink Bottle - Colour Match,,Drinkware,Drinkware/Drink Bottles,Drink & Water Bottles | Plastic Drink Bottles,,,No,"Recyclable 750ml drink bottle manufactured from impact and shatter resistant Tritan which is also dishwasher safe, odour resistant and BPA free. It has a secure flip valve lid with a drinking straw for easy no mess use and can be supplied with an optional carabiner. Triton - Colour Match features coloured translucent bottles with a matching translucent drinking spout and solid colour polypropylene lids.
",,,,Dia 75mm x H 235mm.,Loose packed.,105285-0.jpg,105285-1.jpg|105285-1.jpg|105285-2.jpg|105285-3.jpg|105285-4.jpg|105285-5.jpg|105285-6.jpg|105285-7.jpg|105285-8.jpg|105285-9.jpg,,clear|yellow|orange|red|green|Blue|purple|Black,clear|yellow|orange|red|green|Blue|purple|Black,105285-1.jpg|105285-1.jpg|105285-2.jpg|105285-3.jpg|105285-4.jpg|105285-5.jpg|105285-6.jpg|105285-7.jpg|105285-8.jpg|105285-9.jpg,,,,,Pad Print|Screen Print|Rotary Digital Print,Pad Print 45mm circle or 50mm x 25mm.|Screen Print 60mm x 210mm.|Rotary Digital Print 80mm x 231.5mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,48,,48,7.53,96,7.35,192,7.18,384,6.53,768,5.91,,,,,,,Printing Per Col/Pos,0.4,50,,,,50,33,49,6.2,48,0.0809,,,http://www.trendscollection.co.nz/item/105285,,
,,,,,199,103M105285,Triton Drink Bottle - Colour Match,,Drinkware,Drinkware/Drink Bottles,Drink & Water Bottles | Plastic Drink Bottles,,,No,"Recyclable 750ml drink bottle manufactured from impact and shatter resistant Tritan which is also dishwasher safe, odour resistant and BPA free. It has a secure flip valve lid with a drinking straw for easy no mess use and can be supplied with an optional carabiner. Triton - Colour Match features coloured translucent bottles with a matching translucent drinking spout and solid colour polypropylene lids.
",,,,Dia 75mm x H 235mm.,Loose packed.,105285-0.jpg,105285-1.jpg|105285-1.jpg|105285-2.jpg|105285-3.jpg|105285-4.jpg|105285-5.jpg|105285-6.jpg|105285-7.jpg|105285-8.jpg|105285-9.jpg,,clear|yellow|orange|red|green|Blue|purple|Black,clear|yellow|orange|red|green|Blue|purple|Black,105285-1.jpg|105285-1.jpg|105285-2.jpg|105285-3.jpg|105285-4.jpg|105285-5.jpg|105285-6.jpg|105285-7.jpg|105285-8.jpg|105285-9.jpg,,,,,Pad Print|Screen Print|Rotary Digital Print,Pad Print 45mm circle or 50mm x 25mm.|Screen Print 60mm x 210mm.|Rotary Digital Print 80mm x 231.5mm.,,,,,,,1 Position,1 Colour,Rotary Digital Print,,,48,,48,12.02,96,11.42,192,11.68,384,9.94,768,9.1,,,,,,,Rotary Digital Print,3,50,,,,50,33,49,6.2,48,0.0809,,,http://www.trendscollection.co.nz/item/105285,,
,,,,,199,103M105285,Triton Drink Bottle - Colour Match,,Drinkware,Drinkware/Drink Bottles,Drink & Water Bottles | Plastic Drink Bottles,,,No,"Recyclable 750ml drink bottle manufactured from impact and shatter resistant Tritan which is also dishwasher safe, odour resistant and BPA free. It has a secure flip valve lid with a drinking straw for easy no mess use and can be supplied with an optional carabiner. Triton - Colour Match features coloured translucent bottles with a matching translucent drinking spout and solid colour polypropylene lids.
",,,,Dia 75mm x H 235mm.,Loose packed.,105285-0.jpg,105285-1.jpg|105285-1.jpg|105285-2.jpg|105285-3.jpg|105285-4.jpg|105285-5.jpg|105285-6.jpg|105285-7.jpg|105285-8.jpg|105285-9.jpg,,clear|yellow|orange|red|green|Blue|purple|Black,clear|yellow|orange|red|green|Blue|purple|Black,105285-1.jpg|105285-1.jpg|105285-2.jpg|105285-3.jpg|105285-4.jpg|105285-5.jpg|105285-6.jpg|105285-7.jpg|105285-8.jpg|105285-9.jpg,,,,,Pad Print|Screen Print|Rotary Digital Print,Pad Print 45mm circle or 50mm x 25mm.|Screen Print 60mm x 210mm.|Rotary Digital Print 80mm x 231.5mm.,,,,,,,2 Position,1 Colour,Pad Print,,,48,,48,8.22,96,8.04,192,7.87,384,7.18,768,6.5,,,,,,,Pad Print,0.4,100,Pad Print,0.4,,50,33,49,6.2,48,0.0809,,,http://www.trendscollection.co.nz/item/105285,,
,,,,,200,103M105286,Nomad Eco Safe Drink Bottle,,Drinkware,Drinkware/Drink Bottles,Drink & Water Bottles | Metal Drink Bottles,,,No,"750ml food grade stainless steel drink bottle with the choice of 14 stunning bottle colours and three unique lid styles. It laser engraves to a natural etch and can be supplied with an optional carabiner and an optional gift box. <br/><br/><b> Eco Safe</b><br/> Stainless steel does not require a plastic liner ensuring a chemical and odour free beverage. It has an indefinite life span which keeps your logo in the public arena longer and also helps to limit the use of disposable plastic bottles that can end up polluting the environment. All materials used are recyclable and BPA free.
",,,,Bottle: Dia 70mm x H 270mm.,Loose packed or an optional gift box. ,105286-0.jpg,105286-1.jpg|105286-1.jpg|105286-2.jpg|105286-3.jpg|105286-4.jpg|105286-5.jpg|105286-6.jpg|105286-7.jpg|105286-8.jpg|105286-9.jpg|105286-10.jpg|105286-11.jpg|105286-12.jpg|105286-13.jpg|105286-14.jpg|105286-15.jpg|105286-16.jpg,,silver|white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,silver|white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,105286-1.jpg|105286-1.jpg|105286-2.jpg|105286-3.jpg|105286-4.jpg|105286-5.jpg|105286-6.jpg|105286-7.jpg|105286-8.jpg|105286-9.jpg|105286-10.jpg|105286-11.jpg|105286-12.jpg|105286-13.jpg|105286-14.jpg|105286-15.jpg|105286-16.jpg,,,,,Pad Print|Screen Print|Laser Engraving|Rotary Digital Print,Pad Print 45mm circle or 22mm x 65mm.|Screen Print 180mm x 120mm.|Laser Engraving 30mm circle or 22mm x 90mm.|Rotary Digital Print 163mm x 224mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,50,,50,8.74,100,8.56,250,8.39,500,7.66,1000,6.95,,,,,,,Printing Per Col/Pos,0.4,50,,,,29,47,63,14.4,60,0.0859,,,http://www.trendscollection.co.nz/item/105286,,
,,,,,200,103M105286,Nomad Eco Safe Drink Bottle,,Drinkware,Drinkware/Drink Bottles,Drink & Water Bottles | Metal Drink Bottles,,,No,"750ml food grade stainless steel drink bottle with the choice of 14 stunning bottle colours and three unique lid styles. It laser engraves to a natural etch and can be supplied with an optional carabiner and an optional gift box. <br/><br/><b> Eco Safe</b><br/> Stainless steel does not require a plastic liner ensuring a chemical and odour free beverage. It has an indefinite life span which keeps your logo in the public arena longer and also helps to limit the use of disposable plastic bottles that can end up polluting the environment. All materials used are recyclable and BPA free.
",,,,Bottle: Dia 70mm x H 270mm.,Loose packed or an optional gift box. ,105286-0.jpg,105286-1.jpg|105286-1.jpg|105286-2.jpg|105286-3.jpg|105286-4.jpg|105286-5.jpg|105286-6.jpg|105286-7.jpg|105286-8.jpg|105286-9.jpg|105286-10.jpg|105286-11.jpg|105286-12.jpg|105286-13.jpg|105286-14.jpg|105286-15.jpg|105286-16.jpg,,silver|white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,silver|white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,105286-1.jpg|105286-1.jpg|105286-2.jpg|105286-3.jpg|105286-4.jpg|105286-5.jpg|105286-6.jpg|105286-7.jpg|105286-8.jpg|105286-9.jpg|105286-10.jpg|105286-11.jpg|105286-12.jpg|105286-13.jpg|105286-14.jpg|105286-15.jpg|105286-16.jpg,,,,,Pad Print|Screen Print|Laser Engraving|Rotary Digital Print,Pad Print 45mm circle or 22mm x 65mm.|Screen Print 180mm x 120mm.|Laser Engraving 30mm circle or 22mm x 90mm.|Rotary Digital Print 163mm x 224mm.,,,,,,,2 Position,1 Colour,Pad Print,,,50,,50,9.43,100,8.92,250,9.08,500,7.7,1000,7.01,,,,,,,Pad Print,0.4,100,Pad Print,0.4,,29,47,63,14.4,60,0.0859,,,http://www.trendscollection.co.nz/item/105286,,
,,,,,200,103M105286,Nomad Eco Safe Drink Bottle,,Drinkware,Drinkware/Drink Bottles,Drink & Water Bottles | Metal Drink Bottles,,,No,"750ml food grade stainless steel drink bottle with the choice of 14 stunning bottle colours and three unique lid styles. It laser engraves to a natural etch and can be supplied with an optional carabiner and an optional gift box. <br/><br/><b> Eco Safe</b><br/> Stainless steel does not require a plastic liner ensuring a chemical and odour free beverage. It has an indefinite life span which keeps your logo in the public arena longer and also helps to limit the use of disposable plastic bottles that can end up polluting the environment. All materials used are recyclable and BPA free.
",,,,Bottle: Dia 70mm x H 270mm.,Loose packed or an optional gift box. ,105286-0.jpg,105286-1.jpg|105286-1.jpg|105286-2.jpg|105286-3.jpg|105286-4.jpg|105286-5.jpg|105286-6.jpg|105286-7.jpg|105286-8.jpg|105286-9.jpg|105286-10.jpg|105286-11.jpg|105286-12.jpg|105286-13.jpg|105286-14.jpg|105286-15.jpg|105286-16.jpg,,silver|white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,silver|white|yellow|orange|red|bright green|green|light blue|Blue|purple|Black,105286-1.jpg|105286-1.jpg|105286-2.jpg|105286-3.jpg|105286-4.jpg|105286-5.jpg|105286-6.jpg|105286-7.jpg|105286-8.jpg|105286-9.jpg|105286-10.jpg|105286-11.jpg|105286-12.jpg|105286-13.jpg|105286-14.jpg|105286-15.jpg|105286-16.jpg,,,,,Pad Print|Screen Print|Laser Engraving|Rotary Digital Print,Pad Print 45mm circle or 22mm x 65mm.|Screen Print 180mm x 120mm.|Laser Engraving 30mm circle or 22mm x 90mm.|Rotary Digital Print 163mm x 224mm.,,,,,,,1 Position,Tone on Tone,Laser Engrave,,,50,,50,9.77,100,9.25,250,9.43,500,8,1000,7.29,,,,,,,Engraving Per Position,1,50,,,,29,47,63,14.4,60,0.0859,,,http://www.trendscollection.co.nz/item/105286,,
,,,,,201,103M105296,Precision Mouse Mat,,Technology,Technology/Mouse Mats,Stationery | Mouse Mats & Counter Mats,,,No,Flexible mouse mat which is available in both round and rectangular shapes. It has a non slip synthetic rubber base and a smooth microfibre surface for optimum mouse tracking. ,,,,Rectangle: W 235mm x L 195mm x 3mm.,Loose packed.,105296-0.jpg,,,white|Black,white|Black,,,,,,Sublimation Print,Sublimation Print Please refer to template.,,,,,,,1 Position,Full Colour,Sublimation Print,,,50,,50,3.44,100,3.36,250,3.27,500,3.07,1000,2.89,,,,,,,Full Colour Print,0,50,,0,,34,22,25,8.8,100,0.0187,,,http://www.trendscollection.co.nz/item/105296,,
