category,sc1,sc2,sku,serial_number,item_description,size,volume,unit,packaging,color,source1,retail_price,selling_price,qty,offer,Image
Hygiene,Gloves,,FPPFLDLC,FPPFLDLC,Powder Free Latex Gloves Large,Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPNGBS,FPNGBS,Nitrile Gloves Blue Small,Small,,CTN,100pcs x 10 pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPNGBM,FPNGBM,Nitrile Gloves Blue Medium,Medium,,CTN,100pcs x 10 pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPNGBL,FPNGBL,Nitrile Gloves Blue Large,Large,,CTN,100pcs x 10 pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPGPEP,FPGPEP,Plastic PE Gloves,,,CTN,100pcs x 100pkts,,UAE,10,9,100,1,
Hygiene,Gloves,,FPHSWP,FPHSWP,Plastic Hand Sleeve White,,,CTN,100pcs x 20 pkts,,UAE,10,9,100,1,
Hygiene,Gloves,,FPPHSB,FPPHSB,Plastic Hand Sleeve Blue,,,CTN,100pcs x 20 pkts,,UAE,10,9,100,1,
Hygiene,Gloves,,FPCLSG,FPCLSG,Long Sleeve Gloves,,,CTN,100pcs x 10pkts,,UAE,10,9,100,1,
Hygiene,Gloves,,FPBSCB,FPBSCB,Shoe Cover Blue,,,CTN,100pcs x 40pkts,,UAE,10,9,100,1,
Hygiene,Apron,,FPAPB,FPAPB,Apron Blue,,,CTN,100pcs x 10pkts,,UAE,10,9,100,1,
Hygiene,Apron,,FPAPW,FPAPW,Apron White,,,CTN,100pcs x 10pkts,,UAE,10,9,100,1,
Hygiene,Apron,,FPNWWL,FPNWWL,Non-Woven White Large,Large,,CTN,1x50pcs,,UAE,10,9,100,1,
Hygiene,Coat,,FPVCPE,FPVCPE,PE Visitor Coat,,,CTN,10pcs x 20pkts,,UAE,10,9,100,1,
Hygiene,Cover,,FPTPSC,FPTPSC,Paper Toilet Seat Cover,,,CTN,100pcs x 50pkts,,UAE,10,9,100,1,
Hygiene,Cap,,FPHBW,FPHBW,Hairnet (Bouffant) White,,,CTN,100pcs x 10 pkts,,UAE,10,9,100,1,
Hygiene,Cap,,FPBCD,FPBCD,Bouffant Cap Blue,,,CTN,100pcs x 10 pkts,,UAE,10,9,100,1,
Hygiene,Cap,,FPBCB,FPBCB,Bouffant Cap Black,,,CTN,100pcs x 10 pkts,,UAE,10,9,100,1,
Hygiene,Cap,,FPNWPCW,FPNWPCW,Non-Woven Peak Cap White,,,CTN,100pcs x 10 pkts,,UAE,10,9,100,1,
Hygiene,Cap,,FPNHCD,FPNHCD,Nylon Hairnet Cap Black,,,CTN,100pcs x 10 pkts,,UAE,10,9,100,1,
Hygiene,Cap,,FPFHBS,FPFHBS,Forage Hat Blue Strip,,,CTN,100pcs x 10pkts,,UAE,10,9,100,1,
Hygiene,Mask,,FPFMBWEL,FPFMBWEL,Face Mask Blue With Ear Loop,,,CTN,50pcs x 20pkts,,UAE,10,9,100,1,
Hygiene,Mask,,FPDM,FPDM,Dust Mask,,,CTN,50pcs x 20pkts,,UAE,10,9,100,1,
Hygiene,Mask,,FPPFM,FPPFM,Paper Face Mask,,,CTN,100pcs x 100pkts,,UAE,10,9,100,1,
Hygiene,Cover,,FPBC,FPBC,Beard Cover,"18""",,CTN,100pcs x 10pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPCHS9,FPCHS9,Chef Hat Small,"9""",,CTN,50pcs x 5pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPCHM10,FPCHM10,Chef Hat Medium,"10""",,CTN,50pcs x 5pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPCHL11,FPCHL11,Chef Hat Large,"11""",,CTN,50pcs x 5pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPNWCHS9,FPNWCHS9,Non-Woven Chef Hat Small,"9""",,CTN,50pcs x 4 pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPNWCHM10,FPNWCHM10,Non-Woven Chef Hat Medium,"10""",,CTN,50pcs x 4 pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPNWCHL11,FPNWCHL11,Non-Woven Chef Hat Large,"11""",,CTN,50pcs x 4 pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPNWCHXL12,FPNWCHXL12,Non-Woven Chef Hat X-Large,"12""",,CTN,50pcs x 4 pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPBNWCHS9,FPBNWCHS9,Black Non-Woven Chef Hat Small,"9""",,CTN,50pcs x 4 pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPBNWCHM10,FPBNWCHM10,Black Non-Woven Chef Hat Medium,"10""",,CTN,50pcs x 4pkts,,UAE,10,9,100,1,
Hygiene,Hat,,FPBNWCHL11,FPBNWCHL11,Black Non-Woven Chef Hat Large,"11""",,CTN,50pcs x 4pkts,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPKSP,FPKSP,Kitchen Sponge,,,PKT,3pcs x 30pkts,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPSWOR,FPSWOR,Steel Wool Roll,,,PKT,3pcs x 12pkts,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPTSP,FPTSP,Table Sponge,,,PKT,1pc x 24pkts,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQSCB,FPQSCB,Super Clean Bleach,,1 Gal.,CTN,1 Gal. x 6 Cans,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQAD,FPQAD,Antiseptic Disinfectant,,5 Ltr.,CTN,5 Ltr. X 4 Cans,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQDW,FPQDW,Dishwash Liquid,,5 Ltr.,CTN,5 Ltr. X 4 Cans,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQFCL,FPQFCL,Floor Cleaner,,5 Ltr.,CTN,5 Ltr. X 4 Cans,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQHL5,FPQHL5,Handwash Liquid FreshPack,,5 Ltr.,CTN,5 Ltr. X 4 Cans,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQHL1,FPQHL1,Dishwash Liquid FreshPack,,1 Ltr.,CTN,1 x 12pcs,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQGC650,FPQGC650,Glass Cleaner,,650 ml ,CTN,650 ml x 12 bottles.,,UAE,10,9,100,1,
Hygiene,Cleaning,,FPQOC5,FPQOC5,Oven Cleaner,,5 Ltr.,CTN,5 Ltr. X 4 Cans,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPQSSL800,FPQSSL800,Stainless Steel Liquid /Foam Soap Dispenser 800,,800 ml,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPQSSL1000,FPQSSL1000,Stainless Steel Liquid /Foam Soap Dispenser 1000,,1000ml,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPPSMD800,FPPSMD800,Plastic Soap Manual Dispenser 800,,800ml,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPPSMD1000,FPPSMD1000,Plastic Soap Clear Dispenser 1000,,1000ml,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPMRDTH,FPMRDTH,Maxi Roll Dispenser with Tight Hole,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPMRZZDW,FPMRZZDW,Maxi Roll Zig-Zag Cut Dispenser White,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPMRASD,FPMRASD,Maxi Roll Automatic Sensor Dispenseer,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPCFDS,FPCFDS,C/Z Fold Dispenser Small,Small,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPCFDL,FPCFDL,C/Z Fold Dispenser Large,Large,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPCFDXL,FPCFDXL,C/Z Fold Dispenser X-Large,X-Large,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPSSCFPDS,FPSSCFPDS,Stainless Steel C-Fold Paper Dispenser Small,Small,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPSSCFPDL,FPSSCFPDL,Stainless Steel C-Fold Paper Dispenser Large,Large,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPTMRDT10,FPTMRDT10,"T-Maxi Roll Dispenser Steel 10""","10""",,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPTSCD,FPTSCD,Toilet Seat Cover Dispenser,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPSSTRD,FPSSTRD,Stainless Steel Toilet Roll Dispenser ,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPGD,FPGD,Glove Dispenser,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPNCD,FPNCD,Dispenser For Nurse Cap,,,CTN,1 pc,,UAE,10,9,100,1,
Hygiene,Dispenser,,FPFD,FPFD,Dispenser For Film/Foil,,,CTN,1 pc,,UAE,10,9,100,1,
Aluminium,Wrap,,FPAF30150,FPAF30150,Aluminium Foil 30*150,,30cmx150m,CTN,1x6 rolls,,UAE,10,9,100,1,
Aluminium,Wrap,,FPAF45150,FPAF45150,Aluminium Foil 45*150,,45cmx150m,CTN,1x6 rolls,,UAE,10,9,100,1,
Aluminium,Wrap,,FPAF30300,FPAF30300,Aluminium Foil 30*300,,30cmx300m,CTN,1x6 rolls,,UAE,10,9,100,1,
Aluminium,Wrap,,FPAF45300,FPAF45300,Aluminium Foil 45*300,,45cmx300m,CTN,1x6 rolls,,UAE,10,9,100,1,
Aluminium,Wrap,,FPARF200,FPARF200,Refresh Foil 200,,30cm,CTN,1x12 rolls,,UAE,10,9,100,1,
Aluminium,Container,,FPAC8325,FPAC8325,Aluminium Container 8325,,127x100x35mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC8342,FPAC8342,Aluminium Container 8342,,147x122x40mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC8368,FPAC8368,Aluminium Container 8368,,197x124x46mm,CTN,1x900  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC8389,FPAC8389,Aluminium Container 8389,,210x140x38mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC85822C,FPAC85822C,Aluminium Container 8582 2Comp.,,226x177x29mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC85823C,FPAC85823C,Aluminium Container 8582 3Comp.,,225x177x30mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC83120,FPAC83120,Aluminium Container 83120,,235x190x35mm,CTN,1x400  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC83185,FPAC83185,Aluminium Container 83185,,260x192x50mm,CTN,1x400  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC83241,FPAC83241,Aluminium Container 83241,,244x244x48mm,CTN,1x200  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC73365,FPAC73365,Aluminium Container 73365,,327x264x58mm,CTN,1x100  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC53885J,FPAC53885J,Aluminium Container 53885 Jumbo,,525x325x70mm,CTN,1x50   Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC5332A,FPAC5332A,Aluminium Container 5332 Airline,,157x100x25mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC8367,FPAC8367,Aluminium Container 8367,,202x112x52mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAC1077,FPAC1077,Aluminium Container 1077,,212x148x40mm,CTN,1x800  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPABC831160,FPABC831160,Aluminium Broast Container 831160,,248x150x60mm,CTN,1x800  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAOC5080,FPAOC5080,Aluminium Round Container 5080,,187x43mm,CTN,1x600  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPAOC5069,FPAOC5069,Aluminium Round Container 5069,,187x35mm,CTN,1x600 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8357,FPARC8357,Aluminium Rectangular Container 8357,,159x159x35mm,CTN,1x750 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8358,FPARC8358,Aluminium Rectangular Container 8358,,173x141x35mm,CTN,1x200 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8367,FPARC8367,Aluminium Rectangular Container 8367,,204x112x50mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8370,FPARC8370,Aluminium Rectangular Container 8370,,186x133x44mm,CTN,1x200 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8384,FPARC8384,Aluminium Rectangular Container 8384,,215x160x38mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8390,FPARC8390,Aluminium Rectangular Container 8390,,220x117x53mm,CTN,1x750 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC8550,FPARC8550,Aluminium Rectangular Container 8550,,197x132x27mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC73240,FPARC73240,Aluminium Rectangular Container 73240,,322x263x40mm,CTN,1x100 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC83058,FPARC83058,Aluminium Rectangular Container 83058,,222x132x28mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC83115,FPARC83115,Aluminium Rectangular Container 83115,,225x177x35mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC83180,FPARC83180,Aluminium Rectangular Container 83180,,244x244x32mm,CTN,1x200 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC83190,FPARC83190,Aluminium Rectangular Container 83190,,315x215x38mm,CTN,1x250 Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPARC3180,FPARC3180,Aluminium Rectangular Container 3180,,185x185x41mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPASH6503,FPASH6503,Ashtray 6503,,90x90x10mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Platter,,FPOVPL6,FPOVPL6,"Oval Platter 6"" 6550",,116x87x25mm,CTN,1x150  Pcs,,UAE,10,9,100,1,
Aluminium,Platter,,FPOP12,FPOP12,"Round Platter 12"" 6575",,110x95x26mm,CTN,1x50 Pcs,,UAE,10,9,100,1,
Aluminium,Platter,,FPOVP14,FPOVP14,"Oval Platter 14"" 6586",,161x108x28mm,CTN,1x100  Pcs,,UAE,10,9,100,1,
Aluminium,Platter,,FPOVP17,FPOVP17,"Oval Platter 17""65180",,430x285x32mm,CTN,1x50 Pcs,,UAE,10,9,100,1,
Aluminium,Platter,,FPOVP22,FPOVP22,"Oval Platter 22"" 65220",,548x360x29mm,CTN,1x50  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPTUC53885,FPTUC53885,Turkey Container 53885,,525x325x70mm,CTN,1x50  Pcs,,UAE,10,9,100,1,
Aluminium,Lid,,FPTUC53885HI,FPTUC53885HI,Lid for Turkey Container 53885H,,530x328x20mm,CTN,1x50  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPCC7367,FPCC7367,Cake Container 7367,,204x112x50mm,CTN,1x1000  Pcs,,UAE,10,9,100,1,
Aluminium,Container,,FPRC73095,FPRC73095,Rectangular Container 73095,,297x195x15mm,CTN,1x500  Pcs,,UAE,10,9,100,1,
Aluminium,Wrap,,FPBRFW,FPBRFW,Burger Foil Wrap,,25x35cm,CTN,500pcs x 4pkts,,UAE,10,9,100,1,
Aluminium,Dispenser,,FPDF,FPDF,Dispenser For Foil,,,CTN,1 Pc,,UAE,10,9,100,1,
Cargo,Tape,,FPCT50,FPCT50,Clear Tape 50 yrd,50 yrd,,CTN,36 pcs x 1 ctn,,UAE,10,9,100,1,
Cargo,Tape,,FPCT100,FPCT100,Clear Tape 100 yrd,100 yrd,,CTN,36 pcs x 1 ctn,,UAE,10,9,100,1,
Cargo,Tape,,FPBT50,FPBT50,Brown Tape 50 yrd,50 yrd,,CTN,36 pcs x 1 ctn,,UAE,10,9,100,1,
Cargo,Tape,,FPBT100,FPBT100,Brown Tape 100 yrd,100 yrd,,CTN,36 pcs x 1 ctn,,UAE,10,9,100,1,
Cargo,Tape,,FPPT15,FPPT15,Paper Tape 15 yrd,15 yrd,,CTN,24 pcs x 1 ctn,,UAE,10,9,100,1,
Cargo,Tape,,FPPT20,FPPT20,Paper Tape 20 yrd,20 yrd,,CTN,24 pcs x 1 ctn,,UAE,10,9,100,1,
Cargo,Tape,,FPT1,FPT1,"Paper Tape 1""","1""",,CTN,,,UAE,10,9,100,1,
Cargo,Tape,,FPDST,FPDST,Double Side Tape,,,CTN,,,UAE,10,9,100,1,
Cargo,Tape,,FPDT,FPDT,Duct Tape,,,CTN,,,UAE,10,9,100,1,
Cargo,Tape,,FPAT,FPAT,Aluminium Tape,,,CTN,,,UAE,10,9,100,1,
Cargo,Tape,,FPIST,FPIST,Insulation Tape,,,CTN,,,UAE,10,9,100,1,
Cargo,Tape,,FPCZT,FPCZT,Customized Tape,,,CTN,,,UAE,10,9,100,1,
Cargo,Tape,,FPNST,FPNST,Neck Sealing Tape,,,CTN,192 pcs / ctn,,UAE,10,9,100,1,
Cargo,Tie,,FPTT,FPTT,Twist Tie,,,CTN,10000pcs x 10 pkts,,UAE,10,9,100,1,
Cargo,Wrap,,FPSFM,FPSFM,Stretch Film - Machine,,,CTN,1 Roll,,UAE,10,9,100,1,
Cargo,Wrap,,FPSF50300,FPSF50300,Stretch Film 50 x 300,,,CTN,1 roll x 6 pcs/ctn,,UAE,10,9,100,1,
Cargo,Machine,,FPNSM,FPNSM,Neck Sealing Machine,,,CTN,1 Pc,,UAE,10,9,100,1,
Cargo,Bin,,FPGBP1210,FPGBP1210,Garbage Bin With Pedal 120l,,,CTN,1 Pc,,UAE,10,9,100,1,
Cargo,Bin,,FPGBP1240,FPGBP1240,Garbage Bin With Pedal 240l,,,CTN,1 Pc,,UAE,10,9,100,1,
Cargo,Wrap,,FPBR,FPBR,Bubble Roll,,5Kg,Pkt.,1 Roll,,UAE,10,9,100,1,
Cargo,Liquid,,FPFG,FPFG,Fuel Gel,,,CTN,72 pcs x 1 ctn,,UAE,10,9,100,1,
